Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
NUCKS1	-0.24661785395953384	7.00920791134546	-0.8767567580140067	0.39009939901819	0.9989083635294884	-4.651447524335373
GPR173	0.08548687984236825	3.7257397473753286	0.8767176943084943	0.39012016015213713	0.9989083635294884	-4.651457119636898
CAPN1	-0.17830470246496954	6.4897202503690155	-0.8766167482921382	0.39017381311913335	0.9989083635294884	-4.651481913473338
VDAC1P8	0.23120393621600677	4.711096566416098	0.8763480447216373	0.39031665286637174	0.9989083635294884	-4.651547898753956
CIBAR1-DT	0.1112522355150034	4.102718054017912	0.8762175500784979	0.3903860345866105	0.9989083635294884	-4.651579937750615
SF1-DT	-0.2827739639012723	5.99398953355949	-0.8761992110410941	0.3903957857744844	0.9989083635294884	-4.651584440006396
MED31	0.22804730997145573	5.930330617269152	0.8761857239901336	0.3904029571770685	0.9989083635294884	-4.65158775104052
KCNMB1	-0.16660968019261224	3.927889710914992	-0.8761359785655471	0.3904294088046957	0.9989083635294884	-4.651599963016758
FBXL6	0.15144496740279756	4.203939170994402	0.8761321380946716	0.3904314509847645	0.9989083635294884	-4.651600905786305
LINC00955	0.07755435209751038	2.3104497297727624	0.8761162856079234	0.39043988065801594	0.9989083635294884	-4.651604797260518
CDSN	0.11125752009354262	3.5427880643963356	0.8756471561202813	0.39068939715846884	0.9989083635294884	-4.65171993116667
CEP83	-0.39130414469595465	4.415320916856251	-0.8756264402165358	0.39070041774049546	0.9989083635294884	-4.651725014013723
MPPE1	-0.1613936710262065	6.931484373023046	-0.8755763471519914	0.3907270674113701	0.9989083635294884	-4.651737304391642
LINC01153	-0.30076967322781023	4.611433968543915	-0.8755575043871148	0.39073709212831154	0.9989083635294884	-4.651741927319899
SEPTIN7P11	0.09802331303521417	4.416991852760101	0.875460583687485	0.3907886584632363	0.9989083635294884	-4.651765704682836
CSMD2-AS1	-0.11887684550118571	4.5174036907170025	-0.8754198062594268	0.3908103552789821	0.9989083635294884	-4.651775707832973
BMAL2-AS1	-0.13493593381821611	2.9253936606376985	-0.8753451558301814	0.39085007723693665	0.9989083635294884	-4.651794019334484
EGFR	0.09227244637041565	4.269752811562441	0.8752217799812511	0.3909157320424139	0.9989083635294884	-4.651824279993152
TSPY11P	0.11608360379795268	3.0365608489053963	0.8751330073357962	0.39096297708681427	0.9989083635294884	-4.65184605111741
TSPY13P	0.11608360379795268	3.0365608489053963	0.8751330073357962	0.39096297708681427	0.9989083635294884	-4.65184605111741
OR10A5	0.11182483222067496	3.3520013900468464	0.8750201107352761	0.3910230663227928	0.9989083635294884	-4.651873735721836
TIMM10B	0.12183974012762544	6.411076213546722	0.8749572666370942	0.39105651770382954	0.9989083635294884	-4.6518891450392585
MYH4	0.11887412233946248	2.278790979343423	0.8749507469339886	0.39105998819295473	0.9989083635294884	-4.651890743608693
LINC02245	0.11318900271743804	2.7258615234782435	0.8749115460065381	0.39108085557593353	0.9989083635294884	-4.651900355082682
MBD5	-0.18206594664916587	3.050842020290687	-0.874619072429582	0.39123656752446534	0.9989083635294884	-4.651972053159384
ATP6V1E1	0.17683074735441817	7.990650256025526	0.874598426407201	0.39124756091822277	0.9989083635294884	-4.651977113602374
RBPMS-AS1	0.19080185236906555	4.440097971864544	0.8745835230731758	0.39125549662562153	0.9989083635294884	-4.651980766418189
IQCF6	-0.10512861080162761	3.1392833738541346	-0.8743458865934163	0.3913820470991879	0.9989083635294884	-4.65203900382197
MYT1L	0.07879229861124859	2.377384582517438	0.8742960121327888	0.3914086105218023	0.9989083635294884	-4.652051224744051
SPRYD7	0.14087342927266144	2.9735645342110115	0.8740775895293624	0.391524957433692	0.9989083635294884	-4.652104738374663
TRMT61A	-0.1345585455466276	5.441146682484484	-0.8740004468981591	0.39156605427210067	0.9989083635294884	-4.652123635526727
RNU6-913P	0.09971155807858612	2.5659680082148277	0.8739963723488513	0.3915682250186382	0.9989083635294884	-4.652124633602798
PACS1	0.12791998518455383	5.768600437693152	0.8739317486591034	0.3916026548157189	0.9989083635294884	-4.652140462866838
AP3S2	-0.2429420746044375	5.0042869545646536	-0.8738139226739873	0.3916654344490209	0.9989083635294884	-4.652169321114852
UNC50	-0.22528824276381343	6.5276718736602755	-0.8737594013209237	0.3916944865378367	0.9989083635294884	-4.652182673462525
C12orf57	-0.2975868166665192	7.100968933822252	-0.8737361307729796	0.39170688683980126	0.9989083635294884	-4.652188372224515
RNU7-1	-0.2975868166665192	7.100968933822252	-0.8737361307729796	0.39170688683980126	0.9989083635294884	-4.652188372224515
APAF1	0.11901802299997222	4.360494693510763	0.8736894355356983	0.39173177035036155	0.9989083635294884	-4.652199807091534
FAM9C	0.07581294810677486	2.495399445768131	0.8735775884761021	0.3917913769058827	0.9989083635294884	-4.652227194330632
NANOG	-0.1844002940346341	5.204487950161919	-0.8735174640342076	0.3918234214040853	0.9989083635294884	-4.652241915317815
PRAP1	0.10119528594099059	4.018074310305637	0.8734969624497736	0.39183434851360843	0.9989083635294884	-4.652246934761389
ZNF511-PRAP1	0.10119528594099059	4.018074310305637	0.8734969624497736	0.39183434851360843	0.9989083635294884	-4.652246934761389
POU3F4	-0.10029755899171056	3.31683597879409	-0.8734940060406832	0.3918359242620808	0.9989083635294884	-4.652247658576293
EDIL3-DT	0.11819014753989388	3.8309170468070564	0.873469326097164	0.3918490786857062	0.9989083635294884	-4.652253700859509
MIR9-2	-0.32710663004684637	7.434995376518887	-0.8734185035928772	0.3918761680113094	0.9989083635294884	-4.652266143036536
NBAS	0.23918930786387982	4.60436924789099	0.8732881268109142	0.3919456667804798	0.9989083635294884	-4.652298058468507
LMOD1	0.09826350208758061	3.96249204625297	0.8731843658251234	0.39200098342253553	0.9989083635294884	-4.652323455506274
MIR8085	0.1603909827339569	6.491124321055365	0.8731062352967967	0.3920426393999813	0.9989083635294884	-4.652342577348359
APBB1	0.12169888908192661	4.448822880293786	0.8729704426962677	0.3921150452498243	0.9989083635294884	-4.652375807935105
DCSTAMP	-0.2831036848604547	3.735479579143541	-0.8729384617517274	0.39213209904228286	0.9989083635294884	-4.652383633510435
ISYNA1	0.13658700198786455	4.28886384193952	0.8728848335286847	0.3921606972944681	0.9989083635294884	-4.652396755496102
CCDC7	0.1207160122006834	3.204505755064234	0.8724371112278932	0.3923995063679374	0.9989083635294884	-4.652506278295219
MARCHF3	-0.12460773180379814	4.701700929500157	-0.8723819835250134	0.39242891726476414	0.9989083635294884	-4.652519760316018
ADGRB3	0.08883080605680238	2.770520192507853	0.8722606716243122	0.39249364278549437	0.9989083635294884	-4.6525494256776945
C1orf116	0.10427351956508746	2.963810032105534	0.8721838529333378	0.39253463269608124	0.9989083635294884	-4.652568208874271
NECTIN1	0.09170970358197739	4.1455788803741145	0.8721421505694692	0.39255688594497506	0.9989083635294884	-4.6525784050466
ACSF2	-0.21062208874197808	5.847093781454088	-0.8720555310126813	0.39260311055615005	0.9989083635294884	-4.6525995820341715
C1orf94	0.15043060178343914	4.840196543528642	0.8720226925088743	0.39262063577825523	0.9989083635294884	-4.65260760999542
SPRED2	0.22601435844561468	4.074685239921746	0.8720200430475279	0.39262204976242654	0.9989083635294884	-4.652608257692104
PDE3B	0.1997385364248494	3.1621416741927435	0.8719651952103646	0.3926513221042891	0.9989083635294884	-4.652621665597115
ZDHHC19	0.09630105952312151	3.741198899866938	0.8719110510521105	0.3926802202797005	0.9989083635294884	-4.652634900751384
ONECUT1	-0.10902771663647792	3.291088585132323	-0.8719048085188275	0.3926835521741646	0.9989083635294884	-4.6526364266474785
MSS51	-0.1348527467414371	3.275323429972308	-0.8717944499282603	0.39274245807800034	0.9989083635294884	-4.652663400597178
CALCOCO2	-0.24600352275504545	5.705344498498528	-0.8717014829588144	0.39279208533256205	0.9989083635294884	-4.652686121326004
COX6A2	0.12555291831588056	3.795533646709318	0.8715952806367719	0.3928487828034637	0.9989083635294884	-4.6527120740945005
EIF4EP2	-0.224309382939345	5.8525963723513055	-0.8715765556540971	0.3928587799255008	0.9989083635294884	-4.652716649647221
NBPF12	-0.16413179108650233	9.63820100503671	-0.8715697369950481	0.3928624203952764	0.9989083635294884	-4.652718315802533
NBPF15	-0.16413179108650233	9.63820100503671	-0.8715697369950481	0.3928624203952764	0.9989083635294884	-4.652718315802533
NBPF19	-0.16413179108650233	9.63820100503671	-0.8715697369950481	0.3928624203952764	0.9989083635294884	-4.652718315802533
NBPF26	-0.16413179108650233	9.63820100503671	-0.8715697369950481	0.3928624203952764	0.9989083635294884	-4.652718315802533
ZFAND4	0.10631709051557481	2.9147355800830845	0.8715530499494838	0.3928713296710502	0.9989083635294884	-4.652722393272553
TRAPPC6A	-0.12680361072849333	4.806979147986446	-0.8714464678534481	0.3929282373381675	0.9989083635294884	-4.652748434916817
URB1	0.14935203699380128	4.984560915558519	0.8714217332759855	0.39294144470176817	0.9989083635294884	-4.6527544780154795
NBPF10	-0.16396381443328423	9.597850233933361	-0.87133962417294	0.39298529003525307	0.9989083635294884	-4.652774537646246
NBPF20	-0.16396381443328423	9.597850233933361	-0.87133962417294	0.39298529003525307	0.9989083635294884	-4.652774537646246
TNFRSF13C	0.09535881705986604	5.313348013166758	0.8712811961997426	0.3930164918435064	0.9989083635294884	-4.652788810849595
NLGN4X	-0.16431897842687215	3.1871709972070765	-0.8712738279345711	0.39302042677132043	0.9989083635294884	-4.652790610761986
PIWIL2	0.12121779050174553	3.930498020627917	0.8712558711155298	0.3930300164878766	0.9989083635294884	-4.6527949971792255
SIM2	-0.19289013006133082	4.147960337648486	-0.8711954339312165	0.3930622936672762	0.9989083635294884	-4.652809759935999
UVRAG	-0.23017736879340855	6.470715329407971	-0.8711712266959837	0.39307522230381287	0.9989083635294884	-4.652815672689312
TRAV30	0.1248116708427709	5.237116404792371	0.8711637993293098	0.3930791891781983	0.9989083635294884	-4.652817486836232
LST1	0.2119667186939651	4.827205413889645	0.8710562989260748	0.3931366068591574	0.9989083635294884	-4.652843742459354
PSAP	-0.31930549905108396	7.723769270046913	-0.87104022850953855	0.3931451907919713	0.9989083635294884	-4.6528476672103345
DMP1	0.07313423866620106	2.2846704200692938	0.871039633869994	0.3931455084180472	0.9989083635294884	-4.652847812433227
SLC34A2	0.08244925545118065	2.391936963123148	0.8707719283152825	0.39328851993923997	0.9989083635294884	-4.652913182582018
VN1R108P	-0.2001295795897189	2.4613518042350626	-0.8707674925042217	0.3932908898865576	0.9989083635294884	-4.652914265598502
WDR82	-0.15914675291981162	8.487640349551432	-0.8707040009489332	0.3933248129136012	0.9989083635294884	-4.6529297667156815
POU2AF1	-0.3552315823659642	4.349006586290568	-0.8706335874386081	0.3933624365020728	0.9989083635294884	-4.6529469566204105
ZBTB22	0.1267282322369505	5.793883605309779	0.8704033936734009	0.3934854506916886	0.9989083635294884	-4.653003144761001
KDM5D	-0.6063432428752442	4.0180657460354805	-0.8704033657835357	0.3934854655973774	0.9989083635294884	-4.65300315156786
NOS1AP	0.09925965750729127	3.944851522522207	0.8701544235406279	0.39361852690478505	0.9989083635294884	-4.6530639012309285
BDKRB1	-0.12847578905662038	3.94473887147473	-0.8700541348715933	0.3936721401074339	0.9989083635294884	-4.653088370443498
ZNF697	0.13962372536638235	4.060370380184267	0.8700057840057587	0.3936979896297451	0.9989083635294884	-4.6531001665732115
PRELID1P6	0.17137840077709043	7.535225805645467	0.8699075091945377	0.39375053306711716	0.9989083635294884	-4.653124140827153
LINC01539	-0.33318522662431604	5.4987077989766995	-0.8698211697895458	0.3937966988877981	0.9989083635294884	-4.653145201446285
COMTD1	0.16949534784613718	6.147455262981474	0.869747106657591	0.3938363033575847	0.9989083635294884	-4.653163266060961
NUAK2	0.3567874546615464	5.930832304164348	0.8695881897318586	0.39392129119072783	0.9989083635294884	-4.653202022626186
GPR137	0.1178494000687893	5.23505509935755	0.8695755219299577	0.3939280663672313	0.9989083635294884	-4.653205111772318
MFSD4B	-0.1557037165786963	4.034512376842812	-0.8695659603140294	0.3939331802985129	0.9989083635294884	-4.653207443423445
ZACN	-0.12984448321697517	3.577990172100283	-0.8695590697987773	0.3939368656458978	0.9989083635294884	-4.65320912369833
SNF8	0.13789422342164315	7.113823811626444	0.869524674523695	0.39395526206941445	0.9989083635294884	-4.653217510923356
EDA	-0.11842643911467743	3.3347948206998153	-0.869484343663088	0.39397683386827365	0.9989083635294884	-4.6532273451559
ASGR2	-0.1353477270539205	4.97577929190923	-0.8693680185044189	0.39403905707953213	0.9989083635294884	-4.6532557074916685
ANKRD13D	-0.17675451741927972	5.821830128026891	-0.8692607986629501	0.3940964154206196	0.9989083635294884	-4.6532818467980315
SAA4	-0.15352941633914607	4.339609860649727	-0.8691473930409184	0.3941570887879591	0.9989083635294884	-4.653309491039553
SUN2	-0.17166346716645187	7.302201877317813	-0.8690367641775375	0.39421628238089546	0.9989083635294884	-4.653336455328816
SCN10A	0.12474731902458913	3.524039389253452	0.8689550999412504	0.39425998171654164	0.9989083635294884	-4.6533563579318935
CCR2	-0.1402061490185087	3.2718579103416463	-0.868937454553806	0.39426942434864376	0.9989083635294884	-4.653360658117468
C17orf58	0.2518758921882407	8.066557831096327	0.8688418857859729	0.39432056890891487	0.9989083635294884	-4.653383946907734
ILVBL	0.16135288800035585	5.602467606457697	0.868818618938853	0.3943330210393431	0.9989083635294884	-4.653389616374014
LINC01487	0.07843223412384015	2.369006087491471	0.8686955764152084	0.39439887611524116	0.9989083635294884	-4.653419596087886
P2RX7	-0.3199657397748421	4.2784859010660625	-0.8684733448615917	0.3945178373815945	0.9989083635294884	-4.653473734003767
SELENOH	-0.12391248102022079	6.365986665224396	-0.8684257258598239	0.39454333100617567	0.9989083635294884	-4.653485332891385
DLEU2	-0.10687170428893644	4.018865407410682	-0.8683501611173609	0.39458378803510685	0.9989083635294884	-4.65350373755896
TRIM34	0.13139646257444815	3.3338782533406293	0.8682317655672586	0.3946471818850539	0.9989083635294884	-4.653532571312897
TRIM6-TRIM34	0.13139646257444815	3.3338782533406293	0.8682317655672586	0.3946471818850539	0.9989083635294884	-4.653532571312897
UBE2QL1	0.1151764669043529	2.9470202346099836	0.8682215795758015	0.39465263619182445	0.9989083635294884	-4.653535051820894
TNS3	-0.4190405019739618	8.220869618090951	-0.868204129703837	0.394661980211934	0.9989083635294884	-4.653539301180117
TDRD6-AS1	0.08346851729148108	2.6080317682470637	0.8680890274905432	0.3947236184838133	0.9989083635294884	-4.653567328754159
QSOX2	-0.12464222165134231	5.955098372267335	-0.8679977417569433	0.39477250724314017	0.9989083635294884	-4.653589554636568
PLEK	0.2872626329758381	6.1157685185365525	0.8679873613798103	0.39477806677993665	0.9989083635294884	-4.6535920818778385
CYP46A1	0.14626874058171957	4.605555326664594	0.8678660862329203	0.39484302324296616	0.9989083635294884	-4.653621605946299
NBPF25P	-0.1642997677397151	9.678551776140058	-0.8677419792877102	0.39490950360730814	0.9989083635294884	-4.653651815623891
SEC14L1	-0.3248681354834586	6.150831677050777	-0.8676963132290357	0.394933967365396	0.9989083635294884	-4.653662930532559
FXYD6-AS1	0.13995120489745494	3.161651328774952	0.8676327577308107	0.39496801630363076	0.9989083635294884	-4.653678398786033
PFN2	0.3838854888041663	5.781470761263616	0.8676224519698591	0.3949735376447283	0.9989083635294884	-4.653680906926412
SLC27A3	0.11658005640670233	5.98332738231954	0.8674742353168695	0.3950529506633612	0.9989083635294884	-4.653716975886914
YIPF3	-0.178328733556957	5.2508272125178985	-0.8673593113509732	0.39511453289388787	0.9989083635294884	-4.6537449392158
PLD4	0.11424264215413116	3.738039974385228	0.8669734002086256	0.3953213695359401	0.9989083635294884	-4.653838815194785
HAP1	0.11376740404214125	4.366136475704036	0.8668820930674642	0.39537031762439645	0.9989083635294884	-4.653861020973366
HINFP	-0.26194347464985945	5.56414727279489	-0.8668234421618456	0.3954017613683011	0.9989083635294884	-4.653875283704541
H4C10P	-0.18232119337568786	5.249254716846347	-0.8667358368901116	0.39544873104810097	0.9989083635294884	-4.653896585967826
PLCB4	-0.13682522147274012	3.71619544429027	-0.8666888513961487	0.3954739238669698	0.9989083635294884	-4.653908010263202
LAMA5	0.255539538741278	5.5895850239828855	0.8666464514833263	0.39549665886585517	0.9989083635294884	-4.653918319125624
CMTM4	-0.24538093869735178	4.785431440858038	-0.8666184622501055	0.39551166726482667	0.9989083635294884	-4.653925124016286
ZFP64	-0.10070258807461263	3.887864025291047	-0.8665069361886824	0.39557147347350397	0.9989083635294884	-4.653952236888994
FTH1P5	-0.35805668711484806	10.789283119919643	-0.8662431697244449	0.39571294233877097	0.9989083635294884	-4.654016348308734
ACKR1	0.33475358901687535	5.450549822675165	0.8660987153287681	0.39579043305716965	0.9989083635294884	-4.654051452250634
HBZ	0.1212739592779788	3.287719255639119	0.8659920717709298	0.3958476469232075	0.9989083635294884	-4.654077364430697
HBZP1	0.1212739592779788	3.287719255639119	0.8659920717709298	0.3958476469232075	0.9989083635294884	-4.654077364430697
PAIP1	-0.26404624110260677	6.1732779562140365	-0.8659725088559691	0.3958581429330861	0.9989083635294884	-4.654082117507648
PAIP1P2	-0.26404624110260677	6.1732779562140365	-0.8659725088559691	0.3958581429330861	0.9989083635294884	-4.654082117507648
GRINA	0.14706244094318954	4.697861897500205	0.8659214349104869	0.3958855462732085	0.9989083635294884	-4.654094526170569
CALHM2	-0.14288424990804316	4.629655548604949	-0.8656167159865322	0.396049066375632	0.9989083635294884	-4.654168545630572
LEFTY1	0.09031900726107933	2.8301638454469735	0.86558958555049	0.39606362738789724	0.9989083635294884	-4.654175134781775
DDX17	0.26094299464478965	6.635373264687825	0.8655776672980778	0.39607002407037384	0.9989083635294884	-4.654178029302043
GNG2	0.1943348483517715	5.508304953311241	0.8654477946938117	0.3961397327260566	0.9989083635294884	-4.654209568455461
ARMC3	0.12544427469385822	2.5981479981277475	0.8652821910295019	0.3962286313915737	0.9989083635294884	-4.6542497786988095
DUT	0.2517289136582921	8.881269473211754	0.8652092324767715	0.39626780078362456	0.9989083635294884	-4.654267491607993
FAM240C	0.10135244993401793	2.9319046391872843	0.8651866248249248	0.39627993870250355	0.9989083635294884	-4.654272980034823
HEIH	-0.18283213685861366	7.55785734666087	-0.8650450399287024	0.39635596028196085	0.9989083635294884	-4.65430734950303
EEF1AKMT3	0.2036638817310532	4.860596362617191	0.8650415142042228	0.39635785347933505	0.9989083635294884	-4.6543082053024
STARD4	-0.3064212961042436	6.327950152697279	-0.8649360567723813	0.3964144833292964	0.9989083635294884	-4.654333801563214
PDHX	-0.3136611913130416	6.160209711943534	-0.8648443413547172	0.396463738067082	0.9989083635294884	-4.65435606016065
SZRD1	0.11918922598987791	5.712514582143976	0.8646417392536324	0.39657255725776563	0.9989083635294884	-4.654405222650241
FN3K	-0.11425345358967309	2.8939139401779563	-0.8644787699607951	0.396660103342537	0.9989083635294884	-4.654444760613807
DOK3	-0.17427247723622852	5.310359350246179	-0.864465853561755	0.39666704248472495	0.9989083635294884	-4.654447893977418
NCKAP5-AS1	-0.13456122830632422	3.33764483463946	-0.8644038690355915	0.39670034383434716	0.9989083635294884	-4.654462930102957
TRPC3	0.10162361726504798	2.9170022643784534	0.8643731330743191	0.3967168574794574	0.9989083635294884	-4.654470385637786
RPA2	0.2643987891870152	6.221800878900538	0.864177769450933	0.3968218317236294	0.9989083635294884	-4.654517768940897
RSPH1	-0.46035973819345877	4.9754185521692875	-0.8641407853097751	0.3968417063366616	0.9989083635294884	-4.654526737969243
FKBP7	-0.11539640832064935	2.578177864649431	-0.8641118553441804	0.39685725322813703	0.9989083635294884	-4.654533753541257
SGPL1	0.40271560610692436	7.388416811351704	0.8640593632900351	0.39688546333076447	0.9989083635294884	-4.654546482432982
TAS2R3	-0.07368214545462415	2.904914347967249	-0.8639740039904527	0.39693133960008986	0.9989083635294884	-4.654567179897322
SERPINB7	0.12808133544506273	2.977028667916753	0.8639530979815716	0.39694257603500493	0.9989083635294884	-4.654572248797568
SLC38A1	0.24669268747233541	7.2987497926123215	0.8639245540838177	0.39695791796750224	0.9989083635294884	-4.654579169415417
TRERF1	0.24733502658783557	4.797302138514398	0.8639223043251557	0.3969591271965316	0.9989083635294884	-4.6545797148725905
NUB1	0.23512405221919153	8.56693094155724	0.8637456646073037	0.39705407718720176	0.9989083635294884	-4.65462253749
ITGA7	0.14027452743259028	3.8706720598806825	0.8636164941180742	0.39712352009020657	0.9989083635294884	-4.65465384726625
SNORA72	-0.19878110447210862	3.1267137628380945	-0.8632324137794788	0.3973300504774453	0.9989083635294884	-4.654746920383616
ELOVL5	-0.1966231001443246	6.3299355363270635	-0.8632216177210705	0.3973358568107985	0.9989083635294884	-4.654749536031684
CARD11-AS1	0.14740780530449848	3.0372470198408124	0.8631783937694276	0.3973591040534311	0.9989083635294884	-4.654760007956098
CBX3P2	-0.09068259526103839	2.390999741493724	-0.8630763493694255	0.3974139903199013	0.9989083635294884	-4.654784728543611
FRMD8P1	0.10585115057237093	4.534050422506266	0.8629723780653452	0.39746991803132026	0.9989083635294884	-4.654809913263328
SLC27A2	0.614344767087097	5.520200271924884	0.8629597685833548	0.39747670120434175	0.9989083635294884	-4.654812967444909
TOLLIP-DT	-0.19502919295627308	3.4619112750044407	-0.8628846611354155	0.3975171062197048	0.9989083635294884	-4.654831158631644
SANBR	-0.3437380643633343	6.678361058308019	-0.8627543118621106	0.39758723556979925	0.9989083635294884	-4.654862726173947
SLN	0.1313063025942851	4.189697301749035	0.8626669987606863	0.3976342154442599	0.9989083635294884	-4.654883868996731
KIR3DL3	0.1501213578270706	4.3447241626765605	0.8625193391448766	0.3977136736368678	0.9989083635294884	-4.654919620376942
CA12	0.1563478143752315	4.885344032878229	0.8625154038952225	0.3977157914027689	0.9989083635294884	-4.654920573106215
TIA1	0.1983735058974938	6.6564193840561385	0.8623371526207547	0.39781172545967514	0.9989083635294884	-4.654963723937259
LINC00656	0.20211404779149955	3.898277356179239	0.862243640385661	0.39786205930016183	0.9989083635294884	-4.654986358089882
LRRC74A	0.08216462441744987	3.7120367198986166	0.8621914400337485	0.3978901584158552	0.9989083635294884	-4.654998991967718
CYP11A1	-0.12393000350952343	3.3770970651854006	-0.8621325364891316	0.3979218673531778	0.9989083635294884	-4.655013247381998
ZNF384	0.1397878006680937	7.129728601721679	0.8620231012564606	0.39798078281595484	0.9989083635294884	-4.6550397298194355
NCAM2	0.09801810630332275	2.3860868943704494	0.8620098487741484	0.3979879177931065	0.9989083635294884	-4.655042936610012
CHD8	0.12991350161149562	5.544021770397799	0.861882655519384	0.39805640130441644	0.9989083635294884	-4.655073712176131
SLIT2-IT1	-0.10899305120578129	2.682971806853972	-0.8617434441745953	0.3981313643099639	0.9989083635294884	-4.6551073910093
C20orf181	-0.09242682124665036	4.018046321032079	-0.8616849271278322	0.3981628774864634	0.9989083635294884	-4.655121546358679
PDGFC	0.26225221926254827	3.7778752811209038	0.861578949003778	0.3982199539605913	0.9989083635294884	-4.6551471804325875
PDCL3P2	0.605493283281815	7.053624132076642	0.8615233364808684	0.39824990721961084	0.9989083635294884	-4.655160630914941
FBXO9	0.15603216954905896	5.182491071396482	0.861439646983717	0.3982949856513234	0.9989083635294884	-4.655180870660974
DDC	0.07605824339784517	3.296191842097383	0.8613899741444764	0.39832174293694345	0.9989083635294884	-4.655192882880193
NBEA	-0.22169868055924002	3.966614505657552	-0.8612704423821551	0.398386135898679	0.9989083635294884	-4.655221786333175
PDCD6	-0.21755478810493045	7.466825518301402	-0.861268319123645	0.3983872797799868	0.9989083635294884	-4.655222299716853
CCDC81	-0.20593341986124702	3.3776032074960742	-0.8611995200664334	0.39842434563231344	0.9989083635294884	-4.655238934065527
TRIM43	-0.10604009087860788	3.059611862208573	-0.861108014141954	0.3984736483700597	0.9989083635294884	-4.655261056690161
TRIM43B	-0.10604009087860788	3.059611862208573	-0.861108014141954	0.3984736483700597	0.9989083635294884	-4.655261056690161
TRIM43CP	-0.10604009087860788	3.059611862208573	-0.861108014141954	0.3984736483700597	0.9989083635294884	-4.655261056690161
KMT5A	0.1175806826341379	5.384393585645906	0.8608290950008816	0.3986239522497732	0.9989083635294884	-4.655328475772865
RBM4B	-0.1937103509927507	5.330824600984381	-0.8608020349965019	0.39863853628101686	0.9989083635294884	-4.655335015563958
RPP14	0.1457339064206904	5.0296917109437365	0.8607490793615925	0.39866707779653066	0.9989083635294884	-4.655347813215311
PIDD1	-0.21994879494812114	5.6757378874398645	-0.8607416862693605	0.39867106255849427	0.9989083635294884	-4.655349599829196
CDH17	-0.16745757760073987	3.960970546139437	-0.860661403744687	0.39871433524457556	0.9989083635294884	-4.6553690000184655
RHBDL1	-0.10640326229817765	3.3256380303663446	-0.860649268413463	0.39872087651248245	0.9989083635294884	-4.655371932368977
COL17A1	0.11068771354474594	3.6712412261380933	0.8606108454642616	0.39874158796488823	0.9989083635294884	-4.655381216550429
SH2D1B	-0.17579393337982463	2.8086899044592	-0.8605562451039889	0.3987710208577355	0.9989083635294884	-4.655394409065385
HPSE2	0.10656556151005514	4.5904788026016385	0.8605381540607134	0.39878077333153883	0.9989083635294884	-4.655398780051396
TRIM27	-0.19673373130937577	6.336228839666109	-0.8605031000902474	0.3987996705742263	0.9989083635294884	-4.655407249226558
ZC3H11B	0.1530461516438697	7.986166636444993	0.8604340431756813	0.39883690014851336	0.9989083635294884	-4.655423932748827
ZC3H11C	0.1530461516438697	7.986166636444993	0.8604340431756813	0.39883690014851336	0.9989083635294884	-4.655423932748827
FAM138A	0.10201012675628318	3.8450800422536426	0.8603347021661255	0.3988904602377459	0.9989083635294884	-4.655447930548022
FAM138B	0.10201012675628318	3.8450800422536426	0.8603347021661255	0.3988904602377459	0.9989083635294884	-4.655447930548022
FAM138C	0.10201012675628318	3.8450800422536426	0.8603347021661255	0.3988904602377459	0.9989083635294884	-4.655447930548022
FAM138D	0.10201012675628318	3.8450800422536426	0.8603347021661255	0.3988904602377459	0.9989083635294884	-4.655447930548022
FAM138E	0.10201012675628318	3.8450800422536426	0.8603347021661255	0.3988904602377459	0.9989083635294884	-4.655447930548022
FAM138F	0.10201012675628318	3.8450800422536426	0.8603347021661255	0.3988904602377459	0.9989083635294884	-4.655447930548022
LINC01986	-0.08780466193317338	2.407865977210292	-0.8601477663182432	0.3989912599766099	0.9989083635294884	-4.6554930819549405
FLT3	0.1333438528334412	4.121922086864929	0.8600894124127848	0.3990227289868269	0.9989083635294884	-4.655507174636762
ZNF517	0.13645769712916556	3.2274158887717674	0.8600819295806674	0.3990267644333333	0.9989083635294884	-4.655508981706709
IGLON5	-0.10019084138531564	4.937445969613525	-0.8600113442779951	0.39906483195656706	0.9989083635294884	-4.655526027049634
RAB3IL1	0.1419069005471556	5.949263515360125	0.8599336847765465	0.39910671738287973	0.9989083635294884	-4.655544779275518
HIPK1	0.15004933677005283	4.002049681118566	0.8598979969846923	0.3991259664385117	0.9989083635294884	-4.655553396204071
RRP1B	0.1468820092819625	6.3272224116796165	0.8598520691450214	0.3991507395856748	0.9989083635294884	-4.655564485156813
MIR1306	0.12608800830539302	6.298801321917242	0.8594709380050218	0.399356357165743	0.9989083635294884	-4.655656486289576
MIR3618	0.12608800830539302	6.298801321917242	0.8594709380050218	0.399356357165743	0.9989083635294884	-4.655656486289576
DNASE1L1	-0.1543408825790138	5.313716431178345	-0.8594630365893706	0.3993606206451217	0.9989083635294884	-4.655658393226724
ADAT1	-0.1873422646311278	5.640119618761813	-0.859451511178072	0.3993668396279616	0.9989083635294884	-4.6556611747554255
TBC1D5	-0.17791596402838383	5.68819902593384	-0.8593605329737536	0.39941593263520236	0.9989083635294884	-4.6556831301615125
CDY2A	-0.1002614152689798	2.7007305198143268	-0.8593254405561144	0.39943486999199096	0.9989083635294884	-4.655691598322658
